Scenario,ISO,Country,Variable,Year,Value
Below2,IDN,Indonesia,unemployment,Value,0.0874618291854858
Below2,IDN,Indonesia,inflation,Value,0.1505968123674393
Below2,IRL,Ireland,unemployment,Value,-0.0139453411102294
Below2,IRL,Ireland,inflation,Value,0.1943826675415039
Below2,ITA,Italy,unemployment,Value,-0.0279333591461181
Below2,ITA,Italy,inflation,Value,0.1557093560695648
Below2,JPN,Japan,unemployment,Value,-0.1431940197944641
Below2,JPN,Japan,inflation,Value,0.0863986611366272
Below2,LVA,Latvia,unemployment,Value,-0.0068588256835937
Below2,LVA,Latvia,inflation,Value,0.1494971513748169
Below2,LTU,Lithuania,unemployment,Value,0.0119141340255737
Below2,LTU,Lithuania,inflation,Value,0.0920740067958831
Below2,MYS,Malaysia,unemployment,Value,-0.1813167333602905
Below2,MYS,Malaysia,inflation,Value,0.0806214809417724
Below2,MEX,Mexico,unemployment,Value,0.1015106439590454
Below2,MEX,Mexico,inflation,Value,0.20717853307724
Below2,NLD,Netherlands,unemployment,Value,-0.0208141803741455
Below2,NLD,Netherlands,inflation,Value,0.1218625903129578
Below2,NZL,New Zealand,unemployment,Value,0.0346418023109436
Below2,NZL,New Zealand,inflation,Value,0.0936374068260192
Below2,NOR,Norway,unemployment,Value,-0.0007870197296142
Below2,NOR,Norway,inflation,Value,0.1874602437019348
Below2,POL,Poland,unemployment,Value,0.1241579055786133
Below2,POL,Poland,inflation,Value,0.0448858514428138
Below2,PRT,Portugal,unemployment,Value,-0.3171724081039429
Below2,PRT,Portugal,inflation,Value,0.2862809300422668
Below2,ROU,Romania,unemployment,Value,-0.1043500900268555
Below2,ROU,Romania,inflation,Value,0.2969942092895508
Below2,RUS,Russia,unemployment,Value,0.0294514298439025
Below2,RUS,Russia,inflation,Value,0.3855565190315247
Below2,SGP,Singapore,unemployment,Value,0.1111795902252197
Below2,SGP,Singapore,inflation,Value,0.3576861619949341
Below2,SVK,Slovakia,unemployment,Value,0.050650954246521
Below2,SVK,Slovakia,inflation,Value,0.2534409761428833
Below2,SVN,Slovenia,unemployment,Value,0.0387797355651855
Below2,SVN,Slovenia,inflation,Value,0.1996575891971588
Below2,ZAF,South Africa,unemployment,Value,-0.0264668464660644
Below2,ZAF,South Africa,inflation,Value,0.0871334075927734
Below2,KOR,South Korea,unemployment,Value,0.0427088141441345
Below2,KOR,South Korea,inflation,Value,0.0959372222423553
Below2,ESP,Spain,unemployment,Value,-0.1157429218292236
Below2,ESP,Spain,inflation,Value,0.2150786519050598
Below2,SWE,Sweden,unemployment,Value,-0.0041176080703735
Below2,SWE,Sweden,inflation,Value,0.1842896342277527
Below2,CHE,Switzerland,unemployment,Value,0.0182352066040039
Below2,CHE,Switzerland,inflation,Value,0.0298279225826263
Below2,TWN,Taiwan,unemployment,Value,0.0543360710144043
Below2,TWN,Taiwan,inflation,Value,0.1690080165863037
Below2,GBR,United Kingdom,unemployment,Value,-0.0279332399368286
Below2,GBR,United Kingdom,inflation,Value,0.3571723103523254
Below2,USA,United States,unemployment,Value,-0.0704519748687744
Below2,USA,United States,inflation,Value,0.1998470723628998
Below2,VNM,Viet Nam,unemployment,Value,0.0856849551200866
Below2,VNM,Viet Nam,inflation,Value,0.3242445588111877
Delayed transition,ARG,Argentina,unemployment,Value,0.0122103691101074
Delayed transition,ARG,Argentina,inflation,Value,0.3417368829250336
Delayed transition,AUS,Australia,unemployment,Value,-0.0462266206741333
Delayed transition,AUS,Australia,inflation,Value,0.3454805612564087
Delayed transition,AUT,Austria,unemployment,Value,-0.0301704406738281
Delayed transition,AUT,Austria,inflation,Value,0.8512600958347321
Delayed transition,BEL,Belgium,unemployment,Value,-0.6072158813476562
Delayed transition,BEL,Belgium,inflation,Value,0.2644035816192627
Delayed transition,BRA,Brazil,unemployment,Value,0.1950483322143555
Delayed transition,BRA,Brazil,inflation,Value,0.4853395223617554
Delayed transition,BGR,Bulgaria,unemployment,Value,0.0678433179855346
Delayed transition,BGR,Bulgaria,inflation,Value,0.399764209985733
Delayed transition,CAN,Canada,unemployment,Value,0.6793508529663086
Delayed transition,CAN,Canada,inflation,Value,0.2652061879634857
Delayed transition,CHL,Chile,unemployment,Value,0.0214883089065551
Delayed transition,CHL,Chile,inflation,Value,0.1056948006153107
Delayed transition,CHN,China,unemployment,Value,-0.7329344749450684
Delayed transition,CHN,China,inflation,Value,1.34700733423233
Delayed transition,HRV,Croatia,unemployment,Value,0.0115759372711181
Delayed transition,HRV,Croatia,inflation,Value,0.4410138428211212
Delayed transition,CZE,Czech Republic,unemployment,Value,0.7077813148498535
Delayed transition,CZE,Czech Republic,inflation,Value,0.2384472787380219
Delayed transition,DNK,Denmark,unemployment,Value,0.0091192722320556
Delayed transition,DNK,Denmark,inflation,Value,0.4769525229930878
Delayed transition,EGY,Egypt,unemployment,Value,0.1370327472686768
Delayed transition,EGY,Egypt,inflation,Value,0.4731444157660007
Delayed transition,EST,Estonia,unemployment,Value,-0.0259612798690795
Delayed transition,EST,Estonia,inflation,Value,0.2854692339897156
Delayed transition,FIN,Finland,unemployment,Value,0.1287040710449219
Delayed transition,FIN,Finland,inflation,Value,0.0435234010219574
Delayed transition,FRA,France,unemployment,Value,-0.4104200601577759
Delayed transition,FRA,France,inflation,Value,0.3842153549194336
Delayed transition,DEU,Germany,unemployment,Value,-0.0338676571846008
Delayed transition,DEU,Germany,inflation,Value,0.339037299156189
Delayed transition,GRC,Greece,unemployment,Value,-0.0600206851959228
Delayed transition,GRC,Greece,inflation,Value,0.2656955718994141
Delayed transition,HKG,Hong Kong,unemployment,Value,0.131507933139801
Delayed transition,HKG,Hong Kong,inflation,Value,0.6589317619800568
Delayed transition,HUN,Hungary,unemployment,Value,0.7077515125274658
Delayed transition,HUN,Hungary,inflation,Value,0.2486842274665833
Delayed transition,IND,India,unemployment,Value,0.1323798894882202
Delayed transition,IND,India,inflation,Value,0.2310822308063507
Delayed transition,IDN,Indonesia,unemployment,Value,0.1494961977005005
Delayed transition,IDN,Indonesia,inflation,Value,0.2801990658044815
Delayed transition,IRL,Ireland,unemployment,Value,-0.0877928733825683
Delayed transition,IRL,Ireland,inflation,Value,0.4972650408744812
Delayed transition,ITA,Italy,unemployment,Value,-0.1519539356231689
Delayed transition,ITA,Italy,inflation,Value,0.428514838218689
Delayed transition,JPN,Japan,unemployment,Value,-0.1646022796630859
Delayed transition,JPN,Japan,inflation,Value,0.3907512426376343
Delayed transition,LVA,Latvia,unemployment,Value,-0.0045549869537353
Delayed transition,LVA,Latvia,inflation,Value,0.340356320142746
Delayed transition,LTU,Lithuania,unemployment,Value,0.0299153327941894
Delayed transition,LTU,Lithuania,inflation,Value,0.2245780676603317
Delayed transition,MYS,Malaysia,unemployment,Value,0.030325710773468
Delayed transition,MYS,Malaysia,inflation,Value,0.3561276793479919
Delayed transition,MEX,Mexico,unemployment,Value,0.1316768527030945
Delayed transition,MEX,Mexico,inflation,Value,0.3638823926448822
Delayed transition,NLD,Netherlands,unemployment,Value,0.0561486482620239
Delayed transition,NLD,Netherlands,inflation,Value,0.1683961153030396
Delayed transition,NZL,New Zealand,unemployment,Value,0.0365110039710998
Delayed transition,NZL,New Zealand,inflation,Value,0.1794584095478058
Delayed transition,NOR,Norway,unemployment,Value,0.0619643330574035
Delayed transition,NOR,Norway,inflation,Value,0.2520383596420288
Delayed transition,POL,Poland,unemployment,Value,0.3705297708511353
Delayed transition,POL,Poland,inflation,Value,0.28117935359478
Delayed transition,PRT,Portugal,unemployment,Value,-0.653258204460144
Delayed transition,PRT,Portugal,inflation,Value,0.4509842395782471
Delayed transition,ROU,Romania,unemployment,Value,0.0684970617294311
Delayed transition,ROU,Romania,inflation,Value,0.3581030368804932
Delayed transition,RUS,Russia,unemployment,Value,0.0637601017951965
Delayed transition,RUS,Russia,inflation,Value,0.681964099407196
Delayed transition,SGP,Singapore,unemployment,Value,0.2090281248092651
Delayed transition,SGP,Singapore,inflation,Value,0.695814311504364
Delayed transition,SVK,Slovakia,unemployment,Value,0.0699862241744995
Delayed transition,SVK,Slovakia,inflation,Value,0.2413453459739685
Delayed transition,SVN,Slovenia,unemployment,Value,-0.0051939487457275
Delayed transition,SVN,Slovenia,inflation,Value,0.6811256408691406
Delayed transition,ZAF,South Africa,unemployment,Value,-0.0588488578796386
Delayed transition,ZAF,South Africa,inflation,Value,0.2272847890853882
Delayed transition,KOR,South Korea,unemployment,Value,0.0646581649780273
Delayed transition,KOR,South Korea,inflation,Value,0.2638846933841705
Delayed transition,ESP,Spain,unemployment,Value,-0.273078441619873
Delayed transition,ESP,Spain,inflation,Value,0.6295693516731262
Delayed transition,SWE,Sweden,unemployment,Value,-0.0691307783126831
Delayed transition,SWE,Sweden,inflation,Value,0.1653946042060852
Delayed transition,CHE,Switzerland,unemployment,Value,0.0047917366027832
Delayed transition,CHE,Switzerland,inflation,Value,0.0972352027893066
Delayed transition,TWN,Taiwan,unemployment,Value,0.0655708312988281
Delayed transition,TWN,Taiwan,inflation,Value,0.2011791169643402
Delayed transition,GBR,United Kingdom,unemployment,Value,-0.240843653678894
Delayed transition,GBR,United Kingdom,inflation,Value,0.7780191898345947
Delayed transition,USA,United States,unemployment,Value,0.0697772502899169
Delayed transition,USA,United States,inflation,Value,0.5555368959903717
Delayed transition,VNM,Viet Nam,unemployment,Value,0.1234762072563171
Delayed transition,VNM,Viet Nam,inflation,Value,0.7825908362865448
Fragmented World,ARG,Argentina,unemployment,Value,0.0285096168518066
Fragmented World,ARG,Argentina,inflation,Value,0.29599729180336
Fragmented World,AUS,Australia,unemployment,Value,-0.0578114986419677
Fragmented World,AUS,Australia,inflation,Value,0.2744176387786865
Fragmented World,AUT,Austria,unemployment,Value,-0.0226556062698364
Fragmented World,AUT,Austria,inflation,Value,0.7486027181148529
Fragmented World,BEL,Belgium,unemployment,Value,-0.4994505643844604
Fragmented World,BEL,Belgium,inflation,Value,0.2295310497283936
Fragmented World,BRA,Brazil,unemployment,Value,0.1918296813964844
Fragmented World,BRA,Brazil,inflation,Value,0.3595048785209656
Fragmented World,BGR,Bulgaria,unemployment,Value,0.0945396423339843
Fragmented World,BGR,Bulgaria,inflation,Value,0.3201886415481567
Fragmented World,CAN,Canada,unemployment,Value,0.5737936496734619
Fragmented World,CAN,Canada,inflation,Value,0.1210554242134094
Fragmented World,CHL,Chile,unemployment,Value,0.0357446670532226
Fragmented World,CHL,Chile,inflation,Value,0.084176018834114
Fragmented World,CHN,China,unemployment,Value,-0.6509037017822266
Fragmented World,CHN,China,inflation,Value,1.03817754983902
Fragmented World,HRV,Croatia,unemployment,Value,0.0553019046783447
Fragmented World,HRV,Croatia,inflation,Value,0.2999900579452515
Fragmented World,CZE,Czech Republic,unemployment,Value,0.6637958288192749
Fragmented World,CZE,Czech Republic,inflation,Value,0.237705260515213
Fragmented World,DNK,Denmark,unemployment,Value,0.0070511102676391
Fragmented World,DNK,Denmark,inflation,Value,0.4377491772174835
Fragmented World,EGY,Egypt,unemployment,Value,0.1114695072174072
Fragmented World,EGY,Egypt,inflation,Value,0.4913192074745893
Fragmented World,EST,Estonia,unemployment,Value,-0.0112514495849609
Fragmented World,EST,Estonia,inflation,Value,0.2695566415786743
Fragmented World,FIN,Finland,unemployment,Value,0.118180513381958
Fragmented World,FIN,Finland,inflation,Value,0.0382492840290069
Fragmented World,FRA,France,unemployment,Value,-0.3507777452468872
Fragmented World,FRA,France,inflation,Value,0.3421978354454041
Fragmented World,DEU,Germany,unemployment,Value,-0.0297426581382751
Fragmented World,DEU,Germany,inflation,Value,0.3170015215873718
Fragmented World,GRC,Greece,unemployment,Value,-0.0087754726409912
Fragmented World,GRC,Greece,inflation,Value,0.2243194580078125
Fragmented World,HKG,Hong Kong,unemployment,Value,0.1509162783622742
Fragmented World,HKG,Hong Kong,inflation,Value,0.4488147795200348
Fragmented World,HUN,Hungary,unemployment,Value,0.7052168846130371
Fragmented World,HUN,Hungary,inflation,Value,0.2775043845176697
Fragmented World,IND,India,unemployment,Value,0.1394301652908325
Fragmented World,IND,India,inflation,Value,0.2126823365688324
Fragmented World,IDN,Indonesia,unemployment,Value,0.1574335098266602
Fragmented World,IDN,Indonesia,inflation,Value,0.2385010272264481
Fragmented World,IRL,Ireland,unemployment,Value,-0.099521517753601
Fragmented World,IRL,Ireland,inflation,Value,0.4233552217483521
Fragmented World,ITA,Italy,unemployment,Value,-0.134779691696167
Fragmented World,ITA,Italy,inflation,Value,0.4089238047599792
Fragmented World,JPN,Japan,unemployment,Value,-0.1426683068275452
Fragmented World,JPN,Japan,inflation,Value,0.3566833734512329
Fragmented World,LVA,Latvia,unemployment,Value,0.0013179779052734
Fragmented World,LVA,Latvia,inflation,Value,0.2937304675579071
Fragmented World,LTU,Lithuania,unemployment,Value,0.0409963130950927
Fragmented World,LTU,Lithuania,inflation,Value,0.2269188910722733
Fragmented World,MYS,Malaysia,unemployment,Value,-0.0100958943367004
Fragmented World,MYS,Malaysia,inflation,Value,0.223212718963623
Fragmented World,MEX,Mexico,unemployment,Value,0.1227355599403381
Fragmented World,MEX,Mexico,inflation,Value,0.2282728552818298
Fragmented World,NLD,Netherlands,unemployment,Value,0.0568498373031616
Fragmented World,NLD,Netherlands,inflation,Value,0.196665346622467
Fragmented World,NZL,New Zealand,unemployment,Value,0.0377811193466186
Fragmented World,NZL,New Zealand,inflation,Value,0.1484719514846802
Fragmented World,NOR,Norway,unemployment,Value,0.0488596558570861
Fragmented World,NOR,Norway,inflation,Value,0.1486798226833344
Fragmented World,POL,Poland,unemployment,Value,0.3949724435806274
Fragmented World,POL,Poland,inflation,Value,0.3084630966186523
Fragmented World,PRT,Portugal,unemployment,Value,-0.4968640804290771
Fragmented World,PRT,Portugal,inflation,Value,0.3668298721313477
Fragmented World,ROU,Romania,unemployment,Value,0.0642510652542114
Fragmented World,ROU,Romania,inflation,Value,0.2880573868751526
Fragmented World,RUS,Russia,unemployment,Value,0.0247190594673156
Fragmented World,RUS,Russia,inflation,Value,0.3456525802612305
Fragmented World,SGP,Singapore,unemployment,Value,0.2236104011535645
Fragmented World,SGP,Singapore,inflation,Value,0.3759170770645142
Fragmented World,SVK,Slovakia,unemployment,Value,0.0918982028961181
Fragmented World,SVK,Slovakia,inflation,Value,0.1670133769512177
Fragmented World,SVN,Slovenia,unemployment,Value,0.0147178173065185
Fragmented World,SVN,Slovenia,inflation,Value,0.5786614120006561
Fragmented World,ZAF,South Africa,unemployment,Value,-0.0294647216796875
Fragmented World,ZAF,South Africa,inflation,Value,0.1879375576972961
Fragmented World,KOR,South Korea,unemployment,Value,0.0797617435455322
Fragmented World,KOR,South Korea,inflation,Value,0.2418975234031677
Fragmented World,ESP,Spain,unemployment,Value,-0.2435128688812256
Fragmented World,ESP,Spain,inflation,Value,0.5536067485809326
Fragmented World,SWE,Sweden,unemployment,Value,-0.0641536712646484
Fragmented World,SWE,Sweden,inflation,Value,0.1427386403083801
Fragmented World,CHE,Switzerland,unemployment,Value,0.018953263759613
Fragmented World,CHE,Switzerland,inflation,Value,0.1205635070800781
Fragmented World,TWN,Taiwan,unemployment,Value,0.0763804912567138
Fragmented World,TWN,Taiwan,inflation,Value,0.1327309310436249
Fragmented World,GBR,United Kingdom,unemployment,Value,-0.2201310396194458
Fragmented World,GBR,United Kingdom,inflation,Value,0.7172108888626099
Fragmented World,USA,United States,unemployment,Value,0.0033067464828491
Fragmented World,USA,United States,inflation,Value,0.4767327010631561
Fragmented World,VNM,Viet Nam,unemployment,Value,0.1675012111663818
Fragmented World,VNM,Viet Nam,inflation,Value,0.4453161060810089
NDC,ARG,Argentina,unemployment,Value,0.0606813430786132
NDC,ARG,Argentina,inflation,Value,0.1950037181377411
NDC,AUS,Australia,unemployment,Value,-0.0814129114151001
NDC,AUS,Australia,inflation,Value,0.1162862181663513
NDC,AUT,Austria,unemployment,Value,-0.0305743217468261
NDC,AUT,Austria,inflation,Value,0.1514324247837067
NDC,BEL,Belgium,unemployment,Value,-0.2675226926803589
NDC,BEL,Belgium,inflation,Value,0.143915981054306
NDC,BRA,Brazil,unemployment,Value,0.1647120714187622
NDC,BRA,Brazil,inflation,Value,0.1394617557525635
NDC,BGR,Bulgaria,unemployment,Value,0.0768849849700927
NDC,BGR,Bulgaria,inflation,Value,0.1150006949901581
NDC,CAN,Canada,unemployment,Value,0.4908765554428101
NDC,CAN,Canada,inflation,Value,-0.3052869439125061
NDC,CHL,Chile,unemployment,Value,0.0601018667221069
NDC,CHL,Chile,inflation,Value,0.108287051320076
NDC,CHN,China,unemployment,Value,-0.6109154224395752
NDC,CHN,China,inflation,Value,0.4777307510375977
NDC,HRV,Croatia,unemployment,Value,0.0886788368225097
NDC,HRV,Croatia,inflation,Value,0.1105789840221405
NDC,CZE,Czech Republic,unemployment,Value,0.4943134784698486
NDC,CZE,Czech Republic,inflation,Value,0.1120607256889343
NDC,DNK,Denmark,unemployment,Value,-0.0312845706939697
NDC,DNK,Denmark,inflation,Value,0.1179291605949402
NDC,EGY,Egypt,unemployment,Value,0.1597466468811035
NDC,EGY,Egypt,inflation,Value,0.0889269933104515
NDC,EST,Estonia,unemployment,Value,-0.0023363828659057
NDC,EST,Estonia,inflation,Value,0.0833416581153869
NDC,FIN,Finland,unemployment,Value,0.0873066186904907
NDC,FIN,Finland,inflation,Value,-0.0633544027805328
NDC,FRA,France,unemployment,Value,-0.2724485397338867
NDC,FRA,France,inflation,Value,0.2445673942565918
NDC,DEU,Germany,unemployment,Value,-0.0397779941558837
NDC,DEU,Germany,inflation,Value,0.1268173456192017
NDC,GRC,Greece,unemployment,Value,0.1304163932800293
NDC,GRC,Greece,inflation,Value,0.03761488199234
NDC,HKG,Hong Kong,unemployment,Value,0.1360402703285217
